id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
6359.json,"President Ronald Reagan sent troops into conflict only in one circumstance, which was in Grenada We were in a peacekeeping setting in Lebanon.",president ronald reagan sent troops into conflict only in one circumstance which was in grenada we were in a peacekeeping setting in lebanon.,barely-true,0,"foreign-policy,history,military",mitt-romney,republican,Former governor,Massachusetts,2877,19,1952,362,28,141,23,0,0,0,0.04225352112676056,5.173913043478261
8931.json,Says David Jolly supports privatizing Social Security.,says david jolly supports privatizing social security.,barely-true,0,social-security,florida-democratic-party,democrat,unknown,Florida,3739,5,922,1176,13,54,7,0,0,0,0.09259259259259259,6.857142857142857
9213.json,Did you know US population growth is at its lowest since the Great Depression?,did you know us population growth is at its lowest since the great depression?,true,1,"immigration,population",robert-sarvis,libertarian,"lawyer, businessman",Virginia,3334,14,2373,1076,69,78,14,1,0,0,0.0641025641025641,4.642857142857143
7599.json,"The average student in Florida, what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.",the average student in florida what they actually pay out of pocket at our major universities for tuition is as much or less than what they spend on cellphones.,mostly-true,1,education,will-weatherford,republican,State Representative,Florida,2311,19,2863,840,13,160,29,0,0,0,0.012422360248447204,4.551724137931035
7258.json,"Since 1968, more Americans have died from gunfire than died in all the wars of this countrys history.",since more americans have died from gunfire than died in all the wars of this countrys history.,true,1,guns,mark-shields,none,Columnist and commentator,"Washington, D.C.",3045,16,1782,202,76,95,17,0,0,0,0.019801980198019802,4.647058823529412
7128.json,A foreclosure tax that would take effect in 2013 could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender.,a foreclosure tax that would take effect in could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender.,mostly-true,1,housing,national-association-realtors,none,unknown,unknown,3288,16,1991,1176,84,194,34,0,0,0,0.005025125628140704,4.735294117647059
5667.json,The Florida Department of Agricultures website FreshFromFlorida.com can be used to get a permit to carry a loaded hidden gun without ever leaving your house.,the florida department of agricultures website freshfromflorida.com can be used to get a permit to carry a loaded hidden gun without ever leaving your house.,false,0,guns,brady-campaign-prevent-gun-violence,none,unknown,unknown,3045,16,308,1176,84,157,25,0,0,0,0.044585987261146494,5.32
4170.json,"The Atlanta streetcar is expected to create 930 jobs during construction, totaling more than 5,600 jobs over the next 20 years.",the atlanta streetcar is expected to create jobs during construction totaling more than jobs over the next years.,pants-fire,0,transportation,federal-transit-administration,none,unknown,unknown,3810,16,910,1176,84,113,18,0,0,0,0.015748031496062992,5.333333333333333
10072.json,"Raising the minimum wage to $10.10 an hour, would help lift over a million Americans out of poverty.",raising the minimum wage to . an hour would help lift over a million americans out of poverty.,mostly-true,1,"income,message-machine-2014,poverty",alison-lundergan-grimes,democrat,Secretary of State,Kentucky,3372,5,52,774,24,94,18,0,0,0,0.02,4.277777777777778
10624.json,"Says Secretary of State John Kerry, when he was a senator, flew to Managua and met with a communist dictator there, Daniel Ortega, and accused the Reagan administration of engaging in terrorism.",says secretary of state john kerry when he was a senator flew to managua and met with a communist dictator there daniel ortega and accused the reagan administration of engaging in terrorism.,mostly-true,1,"foreign-policy,history,terrorism",mitch-mcconnell,republican,Senate minority leader,Kentucky,2881,19,1951,784,24,190,32,0,0,0,0.04639175257731959,4.96875
13142.json,"NATO is opening up a major terror division. ... Im sure Im not going to get credit for it, but that was largely because of what I was saying and my criticism of NATO.",nato is opening up a major terror division. ... im sure im not going to get credit for it but that was largely because of what i was saying and my criticism of nato.,false,0,"foreign-policy,military,terrorism",donald-trump,republican,President-Elect,New York,2931,19,774,693,41,165,34,0,0,0,0.06626506024096386,3.8823529411764706
338.json,Sen. Obama has always had a 100 percent prochoice rating.,sen. obama has always had a percent prochoice rating.,true,1,abortion,barack-obama,democrat,President,Illinois,30,5,182,642,19,53,9,0,0,0,0.03508771929824561,5.0
7848.json,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.",since gina raimondo took office investment fees on the states pension portfolio have gone up from about million annually to about million.,half-true,1,"candidates-biography,economy,pensions,retirement,state-finances,wealth,workers",frank-caprio,democrat,R.I. General Treasurer,Rhode Island,569,5,944,715,53,138,22,0,0,0,0.02040816326530612,5.318181818181818
2820.json,The (federal) debt is growing by more than $4 billion a day.,the federal debt is growing by more than billion a day.,true,1,"deficit,economy,federal-budget",rick-perry,republican,Governor,Texas,1837,19,2329,395,62,55,11,0,0,0,0.016666666666666666,4.090909090909091
4456.json,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",under president barack obamas jobs bill states would no longer have to lay off teachers firefighters and police officers.,half-true,1,jobs,david-scott,democrat,Congressman ,Georgia,3458,5,683,224,15,121,19,0,0,0,0.032520325203252036,5.421052631578948
7796.json,"Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.",of our teachers who are k over of those teachers today are over years old.,false,0,"education,retirement",terry-mcauliffe,democrat,Governor,Virginia,2406,5,2669,395,69,74,15,0,0,0,0.021052631578947368,4.0
7467.json,Two-thirds of Wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,twothirds of wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,mostly-true,1,"government-regulation,jobs,poverty,welfare",scott-walker,republican,Milwaukee County Executive,Wisconsin,3032,19,2493,542,79,131,19,0,0,0,0.015151515151515152,5.947368421052632
8654.json,"Under President Obamas health-care reforms, the premium for an average plan for a family didnt go down by $2,500 per year, its gone up about $2,500 per year.",under president obamas healthcare reforms the premium for an average plan for a family didnt go down by per year its gone up about per year.,half-true,1,"corporations,economy,health-care,public-health,workers",ron-johnson,republican,unknown,Wisconsin,1327,19,2398,1176,79,140,26,0,0,0,0.01910828025477707,4.423076923076923
9492.json,"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.",the irs also investigated liberal groups groups that had progressive in their name. ... the irs was basically looking at everybody.,half-true,1,"elections,taxes",donna-brazile,democrat,Political commentator,"Washington, D.C.",2512,5,777,629,76,131,21,0,0,0,0.06060606060606061,5.285714285714286
6895.json,Says Obama promised unemployment would never go above 8 percent.,says obama promised unemployment would never go above percent.,barely-true,0,jobs,paul-ryan,republican,U.S. Representative,Wisconsin,3458,19,2150,926,79,62,9,0,0,0,0.03125,6.0
10423.json,The economy is creating jobs at the fastest pace since 1999.,the economy is creating jobs at the fastest pace since .,true,1,"economy,jobs",barack-obama,democrat,President,Illinois,2182,5,182,642,19,56,11,0,0,0,0.016666666666666666,4.181818181818182
6767.json,President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.,president obama decided not to meet with prime minister benjamin netanyahu in new york.,mostly-true,1,"foreign-policy,israel,message-machine-2012",adam-hasner,republican,unknown,Florida,2906,19,16,1176,13,87,14,0,0,0,0.09195402298850575,5.285714285714286
11043.json,"In a majority of states, you can now marry freely, but can still be fired for who you love.",in a majority of states you can now marry freely but can still be fired for who you love.,mostly-true,1,"civil-rights,gays-and-lesbians,states",mark-pocan,democrat,"State Assembly member, 78th District",Wisconsin,1103,5,1778,826,79,89,19,0,0,0,0.01098901098901099,3.736842105263158
4357.json,Say Oregon Reps. Peter DeFazio and Earl Blumenauer are socialists who are openly serving in the U.S. Congress.,say oregon reps. peter defazio and earl blumenauer are socialists who are openly serving in the u.s. congress.,pants-fire,0,candidates-biography,blog-posting,none,unknown,unknown,462,16,272,1176,84,110,18,0,0,0,0.1,5.166666666666667
162.json,"Rudy Giuliani is ""probably the most underqualified man since George Bush to seek the presidency.""",rudy giuliani is probably the most underqualified man since george bush to seek the presidency.,pants-fire,0,job-accomplishments,joe-biden,democrat,U.S. senator,Delaware,3423,5,1335,949,11,95,15,0,0,1,0.041237113402061855,5.4
10768.json,"About half of the presidents have been governors; half of them, senators.",about half of the presidents have been governors half of them senators.,false,0,"congress,corrections-and-updates,elections,history,states",ted-cruz,republican,Senator,Texas,1197,19,2649,785,62,71,12,0,0,0,0.0136986301369863,5.0
12593.json,"After Britains vote to leave the European Union, within 24 hours, Americans lost $100 billion from our 401(k)s.",after britains vote to leave the european union within hours americans lost billion from our ks.,mostly-true,1,"economy,retirement",hillary-clinton,democrat,Presidential candidate,New York,2274,5,1112,694,41,96,16,0,0,0,0.04504504504504504,5.0625
8164.json,"Medicaid spending declined by 1.9 percent in 2012, the second such decline in 47 years.",medicaid spending declined by . percent in the second such decline in years.,mostly-true,1,medicaid,kathleen-sebelius,democrat,U.S. Health and Human Services Secretary,Kansas,3570,5,1541,914,23,76,13,0,0,0,0.011494252873563218,4.923076923076923
